ID,name,eur_value,skill_moves,weak_foot,work_rate_att,work_rate_def,preferred_foot,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle,gk
191180,J. Pastore,25500000,4,4,High,Medium,Right,77,73,63,87,78,88,83,69,83,87,69,72,79,83,58,78,49,67,64,76,65,69,78,86,75,79,49,59,51,
189513,Parejo,25500000,3,4,Medium,Low,Right,84,75,63,90,72,78,87,90,87,83,55,50,69,79,72,80,55,76,72,80,58,68,79,85,83,74,59,61,51,
189358,S. Kagawa,26000000,4,4,Medium,Medium,Right,60,76,42,84,75,87,74,63,73,85,76,65,92,81,88,56,66,80,39,55,30,56,80,82,78,81,30,24,27,
189125,G. Bonaventura,26500000,3,3,High,Medium,Right,82,70,60,84,78,83,78,78,80,85,78,78,81,82,77,84,69,87,69,86,68,72,78,82,68,82,60,72,68,
189068,B. Dost,27000000,2,3,Medium,Medium,Right,38,87,93,74,85,64,62,32,37,73,54,64,38,85,35,83,55,84,89,74,72,39,88,68,81,78,29,48,26,
188377,K. Walker,24000000,2,2,High,Medium,Right,78,51,73,75,57,77,76,71,67,76,86,93,70,81,72,86,83,90,77,68,78,78,66,69,63,75,79,84,83,
188152,Oscar,0,4,3,Medium,High,Right,70,75,54,83,63,81,77,77,78,84,75,74,86,81,80,76,66,76,36,77,31,34,81,83,68,83,37,50,47,
187936,S. N'Zonzi,21000000,3,3,Medium,Medium,Right,59,64,79,82,55,72,73,42,78,82,52,61,43,82,31,79,75,86,91,66,87,85,70,77,57,85,75,83,78,
186547,M. Musacchio,27000000,2,3,Medium,Medium,Right,55,48,81,78,36,43,53,45,70,73,72,69,72,81,59,57,83,70,81,53,81,85,50,64,57,76,85,84,86,
185239,O. Toprak,24500000,2,4,Medium,Medium,Right,49,28,83,74,55,64,44,33,69,72,72,79,64,81,61,63,82,68,78,36,73,84,35,59,48,78,86,85,82,
185020,José Callejón,24500000,3,2,High,High,Right,77,76,65,75,84,82,65,65,51,84,90,90,85,80,81,78,73,92,55,80,54,40,88,78,62,79,24,32,32,
184826,Adrien Silva,0,3,4,Medium,High,Right,78,71,61,83,75,82,79,75,84,85,64,65,73,77,67,83,56,89,62,80,79,84,75,85,85,82,80,78,73,
184431,S. Giovinco,25000000,4,4,High,Medium,Right,73,83,34,79,75,86,86,89,75,87,88,81,92,82,93,79,34,77,42,81,75,26,84,82,77,88,23,29,28,
184144,N. Gaitán,25500000,4,2,Medium,Medium,Left,82,73,54,81,81,85,88,72,78,84,84,79,87,84,81,72,68,69,46,74,57,40,79,82,71,80,30,42,43,
181783,M. Mandžukić,23500000,3,3,High,High,Right,72,84,90,75,86,74,64,49,65,77,68,76,67,86,53,78,85,87,87,58,88,66,89,74,76,80,56,64,64,
180819,A. Lallana,25000000,4,5,High,High,Right,74,79,67,86,72,85,77,66,77,86,74,72,83,78,76,72,73,90,67,72,74,68,77,83,70,80,60,67,62,
179784,B. Höwedes,20000000,2,3,Medium,Medium,Right,58,48,84,73,38,60,38,52,64,68,62,65,63,82,61,62,82,68,81,31,79,83,51,57,56,82,84,83,83,
178562,E. Banega,25500000,4,4,Medium,Medium,Right,80,65,45,88,65,83,83,81,85,85,71,67,84,78,86,74,58,66,67,77,69,70,75,85,67,82,57,69,61,
178005,Rui Patrício,17500000,1,2,Medium,Medium,Left,12,12,11,31,17,20,10,16,30,23,53,57,61,80,54,38,79,45,77,11,39,22,13,63,32,53,13,13,11,83
177683,Y. Sommer,21000000,1,4,Medium,Medium,Right,13,13,10,40,8,15,12,13,31,25,48,54,55,80,58,23,69,45,68,12,38,21,15,58,24,57,11,19,12,83
177388,D. Payet,24500000,4,4,High,Low,Right,84,76,59,85,79,89,90,91,82,90,76,72,79,75,80,78,48,73,74,83,57,37,77,87,76,83,29,36,39,
177358,M. Schneiderlin,24500000,2,3,Medium,High,Right,65,61,71,86,56,74,68,61,80,84,67,68,73,81,71,71,70,89,77,56,83,84,65,73,56,83,76,82,80,
176769,Jonas,16500000,3,5,High,Medium,Right,70,87,79,74,85,84,85,77,70,88,66,65,77,85,69,83,69,71,63,84,61,34,86,83,84,87,23,36,25,
173771,L. Piszczek,14500000,2,4,Medium,Medium,Right,86,65,74,78,67,74,80,47,69,76,73,84,66,82,66,77,76,79,79,68,83,81,73,72,65,82,79,84,83,
170481,E. Garay,19000000,2,3,Medium,Medium,Right,62,58,85,69,49,62,55,74,72,73,39,46,57,77,38,80,79,74,85,68,74,84,49,63,69,79,84,85,82,
167905,A. Valencia,17000000,3,1,High,High,Right,85,58,64,77,70,82,69,66,69,81,88,87,75,86,83,85,70,90,85,62,83,80,75,71,55,82,78,83,77,
163587,K. Schmeichel,19000000,1,3,Medium,Medium,Right,18,12,16,44,15,12,13,15,46,40,62,60,62,80,47,36,60,35,62,14,33,20,14,59,26,52,14,14,13,83
162240,M. Dembélé,25000000,4,2,Medium,Medium,Left,65,66,69,86,73,87,65,55,80,86,75,77,82,80,74,85,77,77,92,72,74,80,71,79,67,89,70,80,71,
161956,Borja Valero,20000000,4,4,Medium,Medium,Right,78,67,60,89,70,86,78,76,86,88,73,67,80,84,82,72,67,74,66,70,52,70,76,86,72,80,58,66,62,
159147,L. Perrin,17500000,2,3,Medium,Medium,Right,69,64,80,74,44,62,59,51,77,74,67,69,64,76,72,73,84,79,79,67,81,82,58,63,68,80,88,88,84,
158963,L. Biglia,17500000,3,4,Medium,High,Right,74,50,54,86,78,77,71,76,84,85,70,68,76,82,78,77,62,82,70,75,83,84,55,80,72,80,70,80,78,
146748,Diego López,6000000,1,3,Medium,Medium,Right,11,12,10,28,14,11,10,11,23,23,34,52,48,79,47,22,68,42,66,11,36,16,11,53,21,62,14,13,14,83
146562,Santi Cazorla,19500000,4,5,High,Low,Right,85,75,58,86,72,85,86,78,83,87,68,63,79,82,91,77,70,68,59,78,64,65,79,86,80,88,58,64,52,
142754,J. Mascherano,10500000,2,3,Medium,High,Right,63,42,68,79,51,58,63,50,75,80,67,64,72,83,78,76,75,76,74,55,88,88,51,68,60,86,81,83,82,
139869,W. Sneijder,15500000,3,5,Medium,Low,Right,86,72,32,84,80,82,88,86,86,85,70,69,77,77,85,86,30,62,57,84,55,45,74,88,76,83,32,41,37,
139068,Nani,24500000,5,5,High,Medium,Right,82,75,46,81,75,87,86,79,79,86,84,78,92,80,77,85,39,74,62,83,62,31,77,80,72,79,15,22,20,
53302,D. De Rossi,10500000,2,4,Medium,High,Right,57,50,81,82,74,64,62,71,82,78,69,68,68,80,72,81,78,78,83,74,84,87,55,72,75,84,75,84,82,
24630,José Reina,10500000,1,3,Medium,Medium,Right,11,14,13,19,11,10,11,11,22,23,50,63,50,82,60,24,73,34,72,15,32,22,13,65,24,60,12,22,24,83
20775,Quaresma,15500000,5,4,High,Medium,Right,88,70,41,79,80,89,92,78,75,87,85,82,91,78,84,83,63,69,54,83,62,24,75,80,74,79,10,17,13,
20289,Y. Touré,12500000,3,4,Medium,Medium,Right,67,82,72,84,68,78,82,86,81,82,61,64,58,82,56,86,63,73,92,80,78,60,80,85,89,83,68,77,74,
5479,Casillas,3500000,1,2,Medium,Medium,Left,13,12,25,21,14,25,25,13,22,23,59,57,62,77,46,28,77,43,70,13,23,22,16,65,24,70,11,11,13,83
230621,G. Donnarumma,28500000,1,3,Medium,Medium,Right,12,12,12,34,8,24,12,14,24,28,46,54,64,74,38,24,72,34,72,18,30,26,14,50,24,68,12,14,16,82
222492,L. Sané,34500000,3,3,High,Medium,Left,76,78,72,75,64,87,82,62,64,84,93,94,89,79,82,78,66,80,70,77,58,32,82,69,63,76,26,32,35,
219809,T. Bakayoko,26000000,2,3,Medium,Medium,Right,54,39,72,80,36,78,49,37,78,80,75,72,66,78,62,72,78,86,82,51,85,81,60,75,45,74,80,84,82,
219683,C. Tolisso,30500000,3,3,High,Medium,Right,67,75,82,85,62,77,66,73,82,80,79,69,77,82,73,82,89,86,81,78,81,76,79,79,70,74,72,78,71,
216594,N. Fekir,29000000,4,3,Medium,Medium,Left,76,78,49,80,75,88,80,73,72,88,79,80,84,76,91,84,69,74,78,76,71,28,79,78,72,85,24,33,30,
216451,J. Seri,26000000,2,4,High,High,Right,72,69,60,87,47,79,77,81,84,84,84,77,83,77,86,78,76,79,72,76,73,74,77,84,67,83,73,75,69,
215785,K. Baldé Diao,32500000,4,4,High,Low,Right,75,79,58,76,68,87,70,52,64,89,93,92,82,76,77,78,66,73,76,74,54,31,78,73,58,79,17,29,28,
213331,J. Tah,26000000,2,4,Medium,Medium,Right,35,20,80,74,24,55,30,27,69,64,64,78,48,81,39,44,71,60,91,25,70,80,27,61,38,70,82,86,80,
212404,F. Bernardeschi,30500000,4,3,High,Medium,Left,77,73,48,80,70,86,79,80,70,87,84,84,85,80,79,80,49,83,63,82,52,34,80,78,72,83,28,36,32,
212188,T. Werner,30500000,3,4,High,Medium,Right,69,86,74,76,81,81,62,42,55,82,93,92,79,84,76,74,77,78,59,67,63,37,85,57,68,70,17,20,19,
211575,André Gomes,30000000,3,4,Medium,Medium,Right,61,68,69,84,63,81,82,68,83,80,71,66,67,79,64,80,58,78,85,73,81,76,77,83,55,78,65,77,64,
211300,A. Martial,33000000,4,3,Medium,Low,Right,74,81,70,75,74,88,81,54,58,84,92,89,85,81,82,84,80,79,76,70,59,42,80,72,81,79,35,39,36,
208808,Q. Promes,28000000,4,4,High,Low,Right,75,82,60,76,68,83,75,76,69,82,86,91,87,81,78,82,82,81,61,83,60,27,79,81,72,78,25,24,27,
208618,Lucas Vázquez,26000000,3,4,High,High,Right,85,73,52,81,54,82,82,75,75,83,85,82,81,85,78,77,67,90,57,78,65,44,81,82,56,72,31,50,44,
208421,Saúl,32000000,3,4,Medium,High,Left,69,71,83,85,30,82,63,60,80,84,72,73,76,82,68,74,79,80,76,70,66,78,79,79,54,80,69,82,77,
207863,Felipe,18000000,2,3,Medium,Medium,Right,45,39,82,75,40,57,32,30,70,64,65,70,63,77,57,46,92,83,78,41,84,83,34,50,47,74,82,84,79,
207664,C. Bacca,21500000,3,2,Medium,Low,Right,60,87,76,72,80,79,72,58,50,81,76,78,76,80,77,76,77,67,74,60,62,34,87,66,80,80,12,16,14,
207471,F. Vázquez,22500000,3,3,Medium,High,Left,73,75,68,85,81,86,82,68,76,88,62,66,73,81,48,76,49,72,79,83,80,54,74,85,67,83,33,40,37,
207410,M. Kovačić,30000000,4,4,High,High,Right,73,62,42,87,76,88,78,68,82,87,85,77,76,68,79,79,63,83,65,75,71,70,69,88,59,72,52,69,63,
206652,Sergio Rico,21500000,1,3,Medium,Medium,Right,17,14,11,23,15,14,24,20,23,12,50,53,62,80,43,19,63,31,67,12,27,23,11,45,24,29,18,11,11,82
206545,Manu Trigueros,27500000,4,4,Medium,Medium,Right,69,71,76,86,63,81,78,69,82,84,73,73,78,81,71,81,83,79,63,80,68,69,77,83,65,73,53,73,58,
205452,A. Rüdiger,24500000,2,3,Medium,High,Right,68,27,78,70,34,59,34,56,65,68,73,75,63,82,50,70,74,65,83,40,89,79,33,57,40,73,82,84,81,
204970,F. Thauvin,28000000,4,3,High,Low,Left,82,74,69,81,67,86,80,54,75,83,88,77,81,83,71,82,64,71,62,81,56,43,80,78,57,80,29,29,31,
204639,S. Savić,24000000,2,3,Medium,High,Right,35,34,81,67,27,47,34,28,69,66,60,65,60,78,54,43,85,60,77,31,83,84,29,41,37,75,85,82,84,
204525,Iñigo Martínez,24000000,2,2,Medium,Medium,Left,51,42,78,74,37,53,72,51,77,70,70,72,67,75,64,81,89,72,78,74,86,82,48,46,39,72,85,81,84,
204277,Roque Mesa,18000000,2,3,High,High,Right,67,67,32,89,34,72,46,48,80,82,76,78,77,79,89,63,77,92,69,54,92,81,67,75,42,79,72,79,80,
203551,A. Florenzi,22000000,3,3,High,Medium,Right,77,76,70,82,87,79,73,79,75,84,86,84,87,79,84,82,74,90,68,82,79,77,82,75,76,79,73,79,78,
203483,D. Klaassen,27500000,2,3,High,High,Right,63,82,74,83,82,72,62,44,75,81,73,73,67,84,64,78,74,92,74,78,76,68,84,78,75,80,59,74,62,
202857,K. Bellarabi,23000000,4,3,High,High,Right,76,75,48,80,72,87,70,58,59,82,91,92,86,81,78,85,75,73,68,78,59,38,78,77,57,77,28,30,33,
202652,R. Sterling,29500000,4,3,High,Medium,Right,73,73,38,81,59,85,64,49,67,84,94,92,91,79,92,68,60,75,64,70,34,26,81,75,63,74,48,58,54,
202651,Suso,29500000,4,3,High,Medium,Left,81,70,50,83,72,87,84,80,75,89,84,80,86,78,86,78,50,77,50,82,23,20,76,82,72,76,19,23,18,
202477,Deulofeu,31000000,4,4,High,Low,Right,76,70,40,79,68,89,84,78,62,87,93,93,93,78,79,72,72,78,59,65,40,25,78,74,78,76,20,30,22,
202335,E. Dier,25000000,2,3,Medium,High,Right,67,52,83,76,52,66,54,77,77,70,70,74,56,76,40,83,77,80,87,72,90,80,53,66,70,77,79,82,83,
201862,M. Rojo,21000000,3,2,Medium,High,Left,75,50,82,72,49,67,67,57,73,68,70,71,72,77,64,79,85,79,82,63,92,80,57,57,64,74,79,82,80,
200949,Lucas,28000000,4,3,Medium,Medium,Right,75,72,50,77,70,88,69,74,74,82,95,92,94,75,87,79,71,68,56,71,67,50,78,73,75,79,39,43,51,
200104,H. Son,28000000,4,5,High,High,Right,75,83,65,78,73,85,81,70,64,82,87,86,79,81,77,83,65,80,62,86,60,29,83,78,71,78,17,19,23,
199845,F. Acerbi,17000000,2,3,Medium,Medium,Left,25,37,77,70,39,57,62,56,75,67,65,60,33,83,35,75,68,69,84,60,73,84,20,59,72,83,86,86,85,
199503,G. Xhaka,27500000,3,2,Medium,Medium,Left,66,49,62,85,50,70,68,70,86,80,48,51,53,83,61,88,39,78,76,83,92,77,77,82,59,74,71,73,68,
198164,Jonathan Viera,23000000,3,4,High,Low,Right,75,78,41,85,57,88,80,76,76,83,86,76,89,79,84,70,69,78,67,79,56,69,79,87,74,80,29,67,58,
197965,Pizzi,23000000,4,4,High,Medium,Right,77,77,45,82,77,82,83,76,81,82,83,76,87,82,84,74,67,90,59,78,68,68,85,86,76,85,62,64,52,
195093,Willian José,29000000,3,4,Medium,Low,Right,54,84,84,79,80,79,68,71,48,80,65,68,60,81,50,83,72,67,87,76,65,35,85,63,80,73,29,32,30,
194794,A. Yarmolenko,23000000,5,2,High,High,Left,82,78,69,83,74,86,83,75,77,84,81,81,77,80,69,78,68,82,78,82,73,54,78,79,69,74,36,21,23,
193698,O. Baumann,18000000,1,3,Medium,Medium,Right,14,11,16,30,11,19,12,11,25,17,47,51,45,81,43,21,73,39,69,13,32,21,10,41,22,52,10,18,14,82
193532,G. Medel,17000000,2,4,Low,High,Right,55,31,68,78,61,63,35,45,76,74,74,74,78,80,92,65,92,79,77,59,89,86,58,72,62,78,78,84,82,
193469,Víctor Ruíz,20000000,2,2,Medium,Medium,Left,54,37,77,75,39,53,67,46,70,71,54,61,56,77,58,59,78,74,85,38,82,83,39,56,46,72,83,84,85,
193348,X. Shaqiri,26500000,4,4,High,Medium,Left,74,72,37,80,76,85,82,78,76,83,87,79,88,80,92,85,63,74,62,81,64,65,78,79,65,79,40,41,48,
193082,J. Cuadrado,21500000,5,3,High,Medium,Right,78,67,58,77,68,90,76,69,69,83,90,92,91,76,83,84,75,75,57,80,70,62,78,72,65,76,60,60,68,
190483,Douglas Costa,24000000,5,3,Medium,Low,Left,76,71,51,78,73,85,79,78,71,83,96,88,91,76,90,86,61,74,63,84,55,32,77,78,77,73,28,31,30,
190456,N. Clyne,22000000,3,2,High,Medium,Right,79,54,67,77,45,76,64,39,67,76,82,83,83,76,76,74,69,87,71,69,76,79,72,64,46,75,81,83,86,
189560,Iborra,17000000,2,4,Medium,Medium,Right,53,72,81,81,66,67,66,70,82,80,49,51,54,75,36,85,74,79,88,64,78,85,82,74,72,73,85,84,75,
188942,V. Wanyama,23000000,2,3,Medium,High,Right,63,63,73,78,60,74,62,57,70,76,60,68,71,84,66,79,81,88,93,63,90,84,65,67,65,76,79,86,79,
188803,Taison,21500000,4,3,Medium,Medium,Right,73,76,56,77,82,87,52,73,75,85,93,91,89,79,83,83,62,70,62,83,56,49,74,79,72,74,38,53,40,
187754,Marlos,21500000,5,3,Medium,Medium,Left,76,76,53,81,68,87,80,72,73,88,85,82,92,77,84,76,68,78,62,78,58,51,77,79,74,84,45,49,42,
187072,L. Stindl,23000000,3,4,Medium,Medium,Right,76,84,64,83,86,78,79,69,69,83,74,69,71,84,78,84,73,82,70,86,74,70,86,83,80,83,63,65,57,
186627,M. Balotelli,24500000,4,4,Low,Low,Right,68,84,66,75,74,81,78,78,55,85,77,82,70,68,50,89,75,66,85,74,70,30,77,70,92,81,16,22,20,
186561,A. Ramsey,25500000,3,3,High,High,Right,75,72,58,84,79,81,70,70,80,82,67,68,76,81,75,81,67,89,69,74,73,69,82,80,75,81,60,70,67,
186153,W. Szczęsny,18000000,1,3,Medium,Medium,Right,12,12,16,32,14,11,16,14,36,22,51,47,55,81,51,15,71,45,65,14,40,15,14,48,18,65,11,13,12,82
184484,G. Sigurðsson,23000000,3,3,High,Medium,Right,86,81,60,84,75,79,87,89,78,84,65,66,72,78,61,82,70,86,67,84,57,37,80,84,80,81,55,56,55,
184267,Y. Brahimi,23000000,4,3,Medium,Medium,Right,77,74,46,77,73,91,83,78,70,85,86,75,93,83,87,69,72,76,49,74,46,38,76,78,75,86,24,36,25,
184200,M. Arnautović,22500000,4,4,Medium,Medium,Right,83,73,71,79,79,84,79,74,74,85,76,78,72,75,57,78,68,79,84,71,81,53,80,81,77,77,49,60,30,
183711,J. Henderson,21500000,3,3,High,High,Right,81,67,65,85,72,74,80,74,83,80,73,71,73,79,71,75,81,93,76,71,80,79,76,82,64,78,73,80,76,
183574,M. Kruse,22000000,3,4,Medium,Medium,Left,81,86,63,83,80,82,80,69,80,86,74,69,75,85,76,81,66,76,69,80,63,41,85,84,89,86,32,38,34,
183497,O. Karnezis,13500000,1,3,Medium,Medium,Right,19,16,24,22,14,15,11,11,36,23,44,34,45,78,49,22,64,33,66,18,18,23,10,47,21,22,13,15,24,82
183376,L. Fejsa,18000000,2,3,Low,High,Right,50,49,73,78,53,68,43,57,74,71,52,54,56,78,56,73,73,88,83,62,91,87,50,63,56,75,79,84,77,
182494,F. Muslera,13500000,1,2,Medium,Medium,Right,15,10,12,44,10,25,14,10,47,23,60,62,68,78,62,25,84,45,68,10,32,23,13,58,24,63,17,16,16,82
181786,V. Ćorluka,15000000,3,3,High,Medium,Right,68,47,83,70,38,65,69,60,72,73,49,65,57,77,46,64,86,80,84,53,81,77,45,60,49,78,83,83,82,
181291,G. Wijnaldum,27000000,3,3,High,High,Right,67,74,72,83,73,85,76,70,74,84,79,82,82,82,80,78,82,87,71,71,64,70,82,78,74,79,60,69,64,
179847,F. Fazio,16500000,2,2,Medium,Medium,Right,44,41,89,64,35,48,46,37,62,72,31,30,29,82,32,63,40,69,90,26,84,83,32,47,33,83,85,84,79,
178509,O. Giroud,21500000,2,3,Medium,Medium,Left,64,83,90,77,82,72,70,65,56,82,51,55,59,82,52,85,82,74,90,74,76,41,83,75,81,78,26,37,20,
178372,B. Ivanović,9000000,2,3,High,Medium,Right,72,57,85,71,48,58,70,48,74,66,63,61,57,76,47,73,83,78,85,62,86,79,61,57,58,81,84,82,82,
178224,J. Hernández,22000000,3,3,Medium,Low,Right,62,87,82,70,79,76,67,52,55,79,84,75,81,83,83,76,82,68,53,69,59,26,87,72,76,81,22,29,25,
177600,Beñat,20500000,2,3,Medium,Medium,Right,81,69,47,85,61,73,83,84,86,80,65,52,71,80,74,87,59,79,70,81,79,70,78,84,69,73,59,76,65,
177457,L. Bender,20000000,2,3,High,High,Right,69,59,78,79,57,72,49,47,74,75,66,69,65,82,63,74,77,86,76,71,78,87,69,76,52,83,76,85,82,
177413,A. Witsel,0,4,3,Medium,Medium,Right,69,71,77,83,67,83,69,68,78,85,67,74,82,81,60,78,72,85,79,74,78,80,75,78,81,86,69,73,71,
176600,K. Gameiro,21500000,3,3,Medium,Medium,Right,70,84,67,79,78,76,76,70,72,80,88,86,82,85,77,84,84,76,64,76,66,38,86,76,85,85,23,33,39,
174543,C. Bravo,9000000,1,3,Medium,Medium,Right,12,13,18,56,11,22,25,38,54,41,58,54,64,77,64,22,81,44,70,17,40,23,15,69,23,60,11,18,19,82
172723,A. Begović,14000000,1,2,Medium,Medium,Right,14,12,12,26,12,16,17,15,32,24,52,58,53,78,41,28,38,36,80,12,42,21,11,31,40,62,13,11,12,82
171919,Naldo,6500000,2,4,High,Medium,Right,45,57,91,72,60,60,52,76,70,68,67,70,50,82,36,92,41,62,82,81,71,83,53,59,60,84,80,85,84,
171833,D. Sturridge,23500000,4,2,Medium,Low,Left,62,83,73,74,75,80,62,68,62,81,74,78,75,82,64,83,72,68,71,80,60,22,84,74,75,81,15,24,12,
169595,D. Rose,21000000,3,3,Medium,High,Left,81,57,62,76,64,79,64,57,66,76,80,81,73,82,76,72,75,81,74,69,87,81,68,73,57,73,82,84,85,
169416,C. Vela,22500000,4,2,High,Low,Left,80,81,64,81,84,82,80,71,63,81,87,81,86,77,79,73,69,68,68,80,57,37,81,80,72,79,12,22,14,
168354,E. Viviano,13500000,1,2,Medium,Medium,Left,12,17,13,36,13,18,14,16,37,22,30,33,35,77,32,21,66,29,58,18,18,10,10,60,21,64,19,10,12,82
167431,G. Castro,20500000,3,4,Medium,Medium,Right,82,69,52,84,65,80,80,74,83,82,73,69,83,84,83,77,73,78,65,78,64,78,76,83,58,83,72,70,81,
165239,S. Nasri,21000000,4,5,High,Medium,Right,79,76,42,84,72,83,77,79,76,85,78,78,85,77,90,74,50,75,63,80,33,37,79,81,77,82,35,37,44,
163824,A. Williams,12500000,2,4,Medium,Medium,Right,32,37,78,71,34,57,34,23,74,66,62,67,58,80,59,64,82,70,86,40,83,82,28,53,45,73,79,83,80,
163631,L. Baines,12500000,3,3,High,Medium,Left,86,63,74,81,63,78,81,82,74,80,73,68,74,83,84,84,71,81,64,75,74,80,73,76,90,81,81,81,79,
163489,A. Consigli,14000000,1,3,Medium,Medium,Right,10,10,10,31,19,10,15,15,27,23,48,34,57,75,40,24,80,31,51,19,11,15,10,46,21,50,12,17,19,82
162347,João Moutinho,20500000,3,4,High,Medium,Right,77,74,70,84,76,81,82,79,82,82,73,65,79,75,84,76,79,84,64,80,74,72,73,80,70,86,68,72,68,
158121,B. Costil,15000000,1,3,Medium,Medium,Right,11,14,15,35,12,13,12,11,33,12,49,53,38,77,45,22,49,28,65,15,22,22,12,44,15,53,16,11,14,82
157481,Raúl Albiol,15000000,2,3,Low,Medium,Right,38,27,77,71,31,54,53,45,65,67,57,57,53,80,56,65,77,62,82,53,79,83,30,49,37,73,85,85,83,
150724,J. Hart,14000000,1,3,Medium,Medium,Right,14,14,10,32,19,23,17,13,35,20,59,60,50,77,32,65,69,28,61,19,28,25,14,42,48,63,14,14,13,82
150418,M. Gómez,20000000,2,4,High,Medium,Right,62,84,83,69,78,74,68,36,50,75,68,75,63,81,53,82,76,69,86,78,72,20,84,62,74,85,20,24,20,
146760,Juanfran,12500000,3,3,High,Medium,Right,83,54,59,77,49,77,80,59,66,79,76,87,75,82,62,68,68,82,74,53,78,76,68,72,66,74,80,82,81,
144622,Raffael,17500000,4,4,High,Medium,Right,73,81,63,84,75,87,80,73,77,87,77,68,84,84,83,77,71,74,63,78,66,53,82,83,72,79,29,42,31,
143745,A. Turan,20500000,4,4,High,High,Right,82,71,70,83,80,85,81,64,80,86,75,68,82,80,76,73,78,69,70,76,80,61,81,83,73,83,54,63,65,
135507,Fernandinho,12500000,3,4,Medium,High,Right,68,69,55,82,74,77,70,71,79,78,73,73,77,82,79,83,72,80,75,78,86,85,68,75,61,73,72,83,77,
113422,David Villa,10000000,4,5,High,Low,Right,71,86,67,76,79,83,83,80,67,85,72,67,75,83,75,81,67,76,66,79,67,29,86,75,88,83,22,28,38,
108080,S. Lichtsteiner,8500000,2,3,High,High,Right,82,45,72,77,62,76,68,66,71,75,76,78,77,82,79,74,75,83,72,70,82,82,66,62,64,80,78,82,82,
104389,R. Jarstein,12500000,1,4,Medium,Medium,Right,18,13,16,34,16,11,10,14,34,23,40,46,35,73,45,21,59,31,70,18,34,19,15,37,13,55,13,11,13,82
231677,M. Rashford,26500000,4,4,High,Medium,Right,75,79,68,74,72,84,74,78,65,80,93,92,90,78,78,82,63,83,73,70,67,42,81,73,74,74,29,37,33,
230666,Gabriel Jesus,31000000,4,4,High,High,Right,66,83,66,75,67,87,76,54,66,85,89,85,93,82,92,78,75,84,63,73,56,32,83,75,78,84,20,17,19,
227928,Nélson Semedo,20500000,3,3,High,Medium,Right,75,50,58,74,42,80,61,30,65,78,91,92,88,82,83,74,80,90,59,60,77,80,73,62,38,75,76,77,78,
227055,Gelson Martins,25000000,5,3,High,Medium,Right,79,66,51,75,74,85,84,60,56,83,95,94,94,82,94,72,65,87,48,74,57,43,77,78,66,84,43,46,36,
222737,Malcom,25000000,4,4,High,Medium,Left,79,74,57,80,71,84,77,81,70,83,86,80,93,79,84,81,58,74,63,80,51,26,76,79,66,76,16,28,17,
222028,J. Weigl,21000000,2,3,Medium,Medium,Right,58,47,63,89,55,73,58,46,83,81,74,67,77,84,65,54,64,82,63,52,64,86,56,79,50,80,67,82,76,
220793,D. Sánchez,21500000,2,3,Medium,High,Right,36,40,81,65,28,54,22,27,61,64,65,76,62,74,55,74,74,79,86,44,85,76,34,44,44,72,81,82,85,
217699,I. Slimani,18000000,2,3,High,High,Right,58,79,91,73,78,73,73,47,61,75,66,72,64,84,55,78,87,87,84,72,86,54,85,72,74,78,34,48,24,
216354,A. Kramarić,22000000,4,4,Medium,Medium,Right,70,82,69,79,78,86,68,71,53,84,78,69,79,81,77,82,69,76,68,78,73,21,84,66,84,77,20,20,26,
216352,M. Brozović,23000000,3,4,High,Medium,Right,72,69,62,83,65,81,79,74,81,84,72,74,74,77,74,78,68,83,62,79,68,72,76,81,69,78,64,72,70,
216201,Williams,24500000,4,3,High,High,Right,78,78,67,79,64,82,49,53,66,81,92,94,78,78,43,85,84,77,84,76,66,21,76,75,64,71,28,38,31,
216194,Dani García,17000000,3,3,Medium,High,Right,55,51,46,86,52,66,61,57,81,81,57,40,67,72,72,74,65,88,74,58,88,82,60,74,58,71,68,79,75,
213661,A. Christensen,24000000,2,3,Low,Medium,Right,49,36,79,76,25,68,32,22,72,72,70,73,63,80,62,31,74,69,72,20,73,82,32,62,36,74,83,88,84,
212622,J. Kimmich,20500000,3,4,High,Medium,Right,88,66,69,85,61,77,81,61,80,83,76,65,83,83,83,75,79,85,65,67,74,79,76,79,44,78,77,78,79,
211368,Bruma,24000000,4,4,High,High,Right,76,70,52,74,60,86,75,69,70,83,94,92,93,79,90,81,78,79,57,67,64,38,75,69,71,73,21,39,28,
210935,D. Berardi,24500000,3,3,High,Medium,Left,76,77,62,75,78,84,72,76,75,86,85,85,87,75,73,83,66,80,65,83,80,26,81,77,80,74,22,30,30,
210008,A. Rabiot,23500000,2,3,High,Medium,Left,69,66,75,84,69,79,67,57,81,82,72,68,75,76,50,80,72,80,78,79,74,77,74,81,68,81,66,77,69,
209889,R. Guerreiro,24000000,4,3,Medium,Medium,Left,85,72,61,83,76,83,84,82,74,83,83,72,88,81,86,81,64,77,54,83,69,85,76,79,44,75,74,70,77,
208830,J. Vardy,17000000,3,3,High,High,Right,63,83,64,66,73,76,59,48,48,76,91,91,78,86,77,85,74,88,68,67,92,49,84,72,76,79,48,52,51,
